Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP00213,Pune,Hamburg,Air,Machinery,4607.0,17.27,9477,20FT,87.73,Off_Peak,Carrier_B,20,248282
SHP00214,Ahmedabad,Singapore,Sea,Food Products,2225.0,0.52,8550,40FT_HC,99.49,Normal,Carrier_B,15,85888
SHP00215,Pune,Colombo,Air,Automotive Parts,5377.0,11.43,11664,20FT,77.54,Peak,Carrier_D,23,311444
SHP00216,Ahmedabad,Colombo,Sea,Pharmaceuticals,506.0,3.33,787,LCL,107.3,Off_Peak,Carrier_A,1,29220
SHP00217,Hyderabad,New York,Sea,Machinery,2407.0,5.82,3504,40FT_HC,81.93,Normal,Carrier_C,7,42960
SHP00218,Chennai,Singapore,Air,Electronics,2724.0,4.55,6815,LCL,100.34,Normal,Carrier_D,13,253900
SHP00219,Ahmedabad,London,Sea,Textiles,4521.0,3.09,7624,40FT_HC,93.0,Normal,Carrier_D,14,79044
SHP00220,Hyderabad,Hamburg,Air,Automotive Parts,1647.0,2.77,3655,AIR_CARGO,105.94,Normal,Carrier_C,11,161351
SHP00221,Delhi,Los Angeles,Air,Automotive Parts,4169.0,11.38,10008,AIR_CARGO,108.05,Normal,Carrier_B,22,385871
SHP00222,Kolkata,Shanghai,Sea,Automotive Parts,1774.0,6.4,2390,LCL,83.17,Normal,Carrier_C,9,29442
SHP00223,Ahmedabad,Jebel Ali,Sea,Machinery,2657.0,5.65,510,40FT_HC,102.09,Normal,Carrier_B,3,45170
SHP00224,Pune,New York,Sea,Electronics,4552.0,11.55,11453,AIR_CARGO,82.6,Normal,Carrier_E,22,80027
SHP00225,Chennai,Jebel Ali,Sea,Pharmaceuticals,1366.0,0.5,5003,20FT,79.96,Normal,Carrier_A,13,38786
SHP00226,Pune,Hamburg,Sea,Food Products,4046.0,11.19,11511,40FT,112.21,Normal,Carrier_C,23,113580
SHP00227,Hyderabad,Singapore,Road,Furniture,3108.0,7.44,3696,AIR_CARGO,81.58,Normal,Carrier_D,9,56274
SHP00228,Hyderabad,Los Angeles,Sea,Electronics,2013.0,5.45,1230,AIR_CARGO,84.13,Normal,Carrier_B,1,29536
SHP00229,Delhi,Shanghai,Road,Machinery,1619.0,2.98,9384,20FT,80.21,Normal,Carrier_A,21,88892
SHP00230,Pune,Rotterdam,Sea,Automotive Parts,638.0,2.37,10112,AIR_CARGO,93.81,Normal,Carrier_A,22,86446
SHP00231,Bengaluru,Los Angeles,Air,Textiles,2373.0,8.19,6159,AIR_CARGO,111.78,Normal,Carrier_C,13,247340
SHP00232,Kolkata,New York,Sea,Automotive Parts,2015.0,5.82,1349,AIR_CARGO,85.56,Normal,Carrier_D,6,38810
SHP00233,Pune,Jebel Ali,Sea,Food Products,3788.0,1.73,8023,40FT_HC,96.67,Normal,Carrier_C,18,76200
SHP00234,Bengaluru,Los Angeles,Sea,Chemicals,3547.0,9.55,2595,AIR_CARGO,91.46,Normal,Carrier_D,5,43007
SHP00235,Chennai,Dubai,Sea,Textiles,5012.0,10.38,10268,40FT,88.44,Peak,Carrier_E,20,95026
SHP00236,Kolkata,Singapore,Air,Automotive Parts,5133.0,9.39,3651,40FT_HC,97.89,Off_Peak,Carrier_C,7,172499
SHP00237,Pune,Singapore,Sea,Pharmaceuticals,19441.0,51.68,10249,40FT_HC,97.36,Normal,Carrier_B,24,131489
SHP00238,Delhi,Dubai,Sea,Textiles,3491.0,4.58,5410,LCL,89.37,Normal,Carrier_C,14,50257
SHP00239,Chennai,Colombo,Sea,Chemicals,1429.0,0.5,7360,AIR_CARGO,109.02,Peak,Carrier_C,14,92178
SHP00240,Kolkata,Colombo,Sea,Furniture,4277.0,1.22,9580,40FT,77.13,Normal,Carrier_E,21,64352
SHP00241,Pune,Hamburg,Road,Electronics,7100.0,22.67,965,40FT,78.41,Normal,Carrier_E,4,43957
SHP00242,Pune,London,Road,Machinery,3404.0,11.67,9943,LCL,114.63,Off_Peak,Carrier_C,19,135012
SHP00243,Kolkata,Rotterdam,Road,Furniture,628.0,0.5,2094,40FT,104.91,Normal,Carrier_D,6,52350
SHP00244,Bengaluru,Dubai,Sea,Automotive Parts,3587.0,10.99,4622,40FT_HC,107.16,Peak,Carrier_E,12,80798
SHP00245,Chennai,Hamburg,Sea,Food Products,1660.0,0.5,5937,20FT,99.11,Off_Peak,Carrier_E,15,60055
SHP00246,Delhi,Jebel Ali,Road,Electronics,1059.0,4.42,10797,40FT_HC,91.79,Normal,Carrier_D,26,121021
SHP00247,Delhi,Dubai,Sea,Furniture,2823.0,3.29,758,20FT,100.17,Normal,Carrier_A,4,42416
SHP00248,Chennai,London,Road,Automotive Parts,927.0,8.9,6931,40FT,78.7,Peak,Carrier_E,14,76784
SHP00249,Chennai,Dubai,Road,Electronics,4861.0,13.04,7889,AIR_CARGO,105.31,Normal,Carrier_E,17,130191
SHP00250,Hyderabad,London,Road,Furniture,4020.0,10.1,4141,20FT,96.63,Peak,Carrier_D,9,84451
SHP00251,Mumbai,London,Sea,Food Products,2363.0,2.34,3841,40FT_HC,113.27,Normal,Carrier_D,8,77063
SHP00252,Pune,London,Sea,Automotive Parts,1748.0,0.9,6140,40FT_HC,100.5,Normal,Carrier_C,11,66403
SHP00253,Bengaluru,Singapore,Road,Chemicals,2218.0,7.65,2652,40FT_HC,81.07,Off_Peak,Carrier_C,1,36397
SHP00254,Chennai,Los Angeles,Sea,Chemicals,1296.0,0.5,5883,40FT_HC,94.1,Peak,Carrier_A,14,68597
SHP00255,Chennai,Singapore,Sea,Food Products,2378.0,2.18,9298,LCL,77.31,Normal,Carrier_A,16,55148
SHP00256,Mumbai,Hamburg,Sea,Textiles,394.0,6.57,10222,40FT,104.82,Peak,Carrier_A,19,103220
SHP00257,Mumbai,Singapore,Road,Food Products,2648.0,7.45,4929,AIR_CARGO,95.07,Off_Peak,Carrier_B,12,68951
SHP00258,Kolkata,Singapore,Air,Textiles,2693.0,2.03,7599,LCL,89.79,Normal,Carrier_D,15,221116
SHP00259,Ahmedabad,Jebel Ali,Sea,Automotive Parts,4330.0,12.52,500,40FT,113.74,Normal,Carrier_E,7,60191
SHP00260,Delhi,Dubai,Sea,Furniture,3038.0,6.12,6829,20FT,112.62,Peak,Carrier_D,11,103761
SHP00261,Bengaluru,Singapore,Sea,Textiles,4719.0,4.17,11715,LCL,113.11,Normal,Carrier_D,28,130211
SHP00262,Kolkata,Shanghai,Road,Automotive Parts,3567.0,6.5,4091,LCL,83.84,Normal,Carrier_A,12,57777
SHP00263,Chennai,London,Sea,Automotive Parts,4904.0,7.48,7340,LCL,104.14,Normal,Carrier_D,17,83596
SHP00264,Pune,Dubai,Sea,Pharmaceuticals,13739.0,33.74,9266,LCL,112.82,Normal,Carrier_B,22,127879
SHP00265,Mumbai,Colombo,Road,Machinery,3285.0,5.2,7503,20FT,97.83,Peak,Carrier_E,16,119589
SHP00266,Hyderabad,Jebel Ali,Air,Automotive Parts,2818.0,7.07,5313,40FT_HC,83.57,Normal,Carrier_A,8,155976
SHP00267,Delhi,Los Angeles,Air,Textiles,5408.0,15.54,2255,LCL,107.71,Normal,Carrier_C,7,189002
SHP00268,Kolkata,Jebel Ali,Air,Machinery,1844.0,13.83,5833,40FT,110.2,Off_Peak,Carrier_E,10,214578
SHP00269,Hyderabad,London,Sea,Machinery,2314.0,13.43,3890,40FT_HC,103.13,Normal,Carrier_C,8,61150
SHP00270,Delhi,Dubai,Sea,Automotive Parts,3287.0,8.72,8503,20FT,86.74,Normal,Carrier_C,17,66431
SHP00271,Ahmedabad,Los Angeles,Air,Food Products,2620.0,6.03,5582,AIR_CARGO,82.63,Normal,Carrier_D,10,165659
SHP00272,Ahmedabad,Rotterdam,Air,Food Products,2613.0,3.84,10274,20FT,99.97,Peak,Carrier_E,23,357787
SHP00273,Hyderabad,New York,Road,Chemicals,4487.0,4.11,2723,AIR_CARGO,94.31,Peak,Carrier_B,7,70852
SHP00274,Mumbai,Jebel Ali,Road,Machinery,830.0,0.5,5304,40FT,101.75,Normal,Carrier_D,12,79393
SHP00275,Kolkata,Los Angeles,Sea,Automotive Parts,9375.0,18.95,6911,AIR_CARGO,79.47,Off_Peak,Carrier_C,15,52610
SHP00276,Kolkata,Hamburg,Sea,Pharmaceuticals,3429.0,14.71,1949,LCL,80.44,Peak,Carrier_E,6,35732
SHP00277,Ahmedabad,Los Angeles,Air,Food Products,1927.0,11.0,7261,40FT_HC,89.52,Peak,Carrier_D,13,247058
SHP00278,Delhi,New York,Sea,Pharmaceuticals,7203.0,17.44,3846,40FT_HC,85.35,Normal,Carrier_E,7,56487
SHP00279,Hyderabad,London,Air,Automotive Parts,2674.0,8.23,3140,LCL,99.77,Normal,Carrier_A,7,147336
SHP00280,Mumbai,Dubai,Air,Automotive Parts,2720.0,4.06,2132,40FT_HC,89.7,Normal,Carrier_B,4,116565
SHP00281,Chennai,Rotterdam,Road,Furniture,2174.0,5.06,4524,20FT,102.36,Normal,Carrier_B,13,82720
SHP00282,Kolkata,Hamburg,Sea,Machinery,6490.0,12.35,11183,LCL,105.75,Peak,Carrier_B,20,128012
SHP00283,Pune,Los Angeles,Sea,Furniture,2485.0,2.8,857,LCL,82.49,Normal,Carrier_C,8,27799
SHP00284,Chennai,Shanghai,Sea,Pharmaceuticals,1739.0,6.59,10300,40FT_HC,111.79,Off_Peak,Carrier_C,21,99694
SHP00285,Mumbai,Singapore,Sea,Furniture,4785.0,8.97,5070,AIR_CARGO,106.49,Normal,Carrier_B,11,76305
SHP00286,Ahmedabad,London,Sea,Chemicals,5394.0,14.81,6958,40FT,100.07,Normal,Carrier_E,14,81956
SHP00287,Pune,Jebel Ali,Sea,Machinery,7103.0,16.32,6397,AIR_CARGO,111.36,Normal,Carrier_A,15,91981
SHP00288,Kolkata,Jebel Ali,Sea,Electronics,3774.0,14.66,11146,20FT,85.63,Off_Peak,Carrier_C,22,67232
SHP00289,Kolkata,New York,Sea,Furniture,5266.0,14.75,9356,LCL,91.87,Normal,Carrier_D,20,85363
SHP00290,Hyderabad,London,Sea,Pharmaceuticals,2112.0,6.01,11825,LCL,78.43,Off_Peak,Carrier_D,25,59901
SHP00291,Pune,Hamburg,Sea,Food Products,4870.0,5.87,9636,20FT,93.25,Normal,Carrier_C,21,79755
SHP00292,Chennai,Colombo,Sea,Food Products,4051.0,7.68,3903,40FT,95.26,Normal,Carrier_B,12,62194
SHP00293,Ahmedabad,Rotterdam,Air,Food Products,3529.0,8.2,11573,LCL,99.64,Normal,Carrier_E,24,356076
SHP00294,Hyderabad,Hamburg,Sea,Textiles,909.0,2.38,11811,AIR_CARGO,77.56,Normal,Carrier_A,22,71350
SHP00295,Bengaluru,Rotterdam,Sea,Automotive Parts,1943.0,7.28,1916,20FT,76.3,Peak,Carrier_D,1,35423
SHP00296,Chennai,Dubai,Sea,Machinery,2427.0,6.6,10862,LCL,91.8,Off_Peak,Carrier_C,22,73342
SHP00297,Chennai,Dubai,Air,Food Products,3532.0,4.28,8138,AIR_CARGO,82.57,Normal,Carrier_E,17,209657
SHP00298,Bengaluru,London,Sea,Electronics,11903.0,30.71,11103,20FT,105.35,Normal,Carrier_B,26,126788
SHP00299,Mumbai,London,Sea,Food Products,4370.0,8.56,11031,20FT,101.75,Normal,Carrier_A,22,102455
SHP00300,Pune,Jebel Ali,Sea,Chemicals,1477.0,0.93,10751,20FT,88.03,Peak,Carrier_A,22,87215
SHP00301,Pune,Singapore,Sea,Automotive Parts,1830.0,0.5,10681,40FT,76.83,Normal,Carrier_D,23,67690
SHP00302,Mumbai,New York,Sea,Pharmaceuticals,6170.0,13.29,1853,20FT,82.3,Normal,Carrier_D,6,37461
SHP00303,Kolkata,Singapore,Sea,Automotive Parts,1778.0,2.0,2150,40FT_HC,102.67,Normal,Carrier_C,8,49730
SHP00304,Delhi,Hamburg,Sea,Furniture,4847.0,16.18,1854,40FT_HC,114.61,Peak,Carrier_A,4,77675
SHP00305,Hyderabad,Jebel Ali,Air,Pharmaceuticals,2698.0,5.35,1547,20FT,88.06,Off_Peak,Carrier_B,3,90519
SHP00306,Delhi,Rotterdam,Road,Pharmaceuticals,2244.0,7.47,4563,LCL,107.08,Normal,Carrier_B,10,80973
SHP00307,Kolkata,Colombo,Sea,Furniture,1796.0,0.5,8366,40FT_HC,109.68,Off_Peak,Carrier_C,13,83694
SHP00308,Pune,Los Angeles,Sea,Machinery,345.0,3.8,4579,AIR_CARGO,76.93,Peak,Carrier_A,10,44160
SHP00309,Delhi,Shanghai,Air,Furniture,3551.0,11.02,8783,AIR_CARGO,111.65,Normal,Carrier_D,17,370495
SHP00310,Chennai,Dubai,Sea,Textiles,1262.0,0.5,9933,LCL,93.65,Normal,Carrier_B,21,79647
SHP00311,Chennai,Singapore,Sea,Pharmaceuticals,994.0,0.5,8161,AIR_CARGO,113.57,Normal,Carrier_E,16,91663
SHP00312,Bengaluru,New York,Sea,Pharmaceuticals,2937.0,4.34,5849,LCL,96.54,Peak,Carrier_C,11,71028
SHP00313,Bengaluru,Colombo,Sea,Furniture,4882.0,10.81,3898,AIR_CARGO,84.41,Normal,Carrier_B,12,48698
SHP00314,Kolkata,Colombo,Road,Machinery,830.0,0.5,1931,20FT,113.99,Peak,Carrier_E,6,64940
SHP00315,Kolkata,Dubai,Air,Food Products,4799.0,10.45,6177,AIR_CARGO,84.73,Normal,Carrier_E,15,202323
SHP00316,Ahmedabad,Shanghai,Air,Chemicals,1390.0,5.92,8775,20FT,110.3,Normal,Carrier_B,18,305270
SHP00317,Kolkata,London,Sea,Electronics,3812.0,6.84,6805,AIR_CARGO,81.93,Normal,Carrier_C,15,57292
SHP00318,Chennai,Colombo,Sea,Machinery,3642.0,9.86,8797,AIR_CARGO,101.99,Off_Peak,Carrier_E,15,78457
SHP00319,Delhi,Hamburg,Sea,Textiles,2186.0,5.91,4355,AIR_CARGO,91.45,Normal,Carrier_E,12,54884
SHP00320,Hyderabad,Hamburg,Sea,Machinery,2549.0,0.5,1268,20FT,113.88,Normal,Carrier_A,6,49200
SHP00321,Ahmedabad,London,Sea,Automotive Parts,1932.0,1.37,9368,AIR_CARGO,82.39,Normal,Carrier_A,19,66023
SHP00322,Ahmedabad,Rotterdam,Air,Food Products,2967.0,11.01,3027,AIR_CARGO,91.35,Normal,Carrier_A,8,134103
SHP00323,Pune,Jebel Ali,Air,Food Products,2950.0,3.44,7587,40FT,100.59,Off_Peak,Carrier_E,18,237628
SHP00324,Ahmedabad,London,Sea,Pharmaceuticals,1371.0,0.5,9749,20FT,114.1,Off_Peak,Carrier_E,19,87471
SHP00325,Kolkata,Shanghai,Road,Food Products,1034.0,6.61,2100,40FT_HC,87.15,Off_Peak,Carrier_C,3,33041
SHP00326,Kolkata,Hamburg,Air,Food Products,4815.0,12.08,7383,LCL,90.87,Off_Peak,Carrier_D,15,232308
SHP00327,Chennai,Colombo,Sea,Furniture,2855.0,12.63,8428,40FT,93.47,Off_Peak,Carrier_A,18,67314
SHP00328,Hyderabad,Hamburg,Sea,Food Products,4400.0,8.62,9085,AIR_CARGO,85.11,Normal,Carrier_D,18,74977
SHP00329,Chennai,Los Angeles,Sea,Food Products,1617.0,8.66,2198,40FT_HC,107.69,Off_Peak,Carrier_A,9,50222
SHP00330,Hyderabad,Jebel Ali,Sea,Electronics,1463.0,0.5,9989,40FT_HC,78.68,Normal,Carrier_A,18,65331
SHP00331,Chennai,New York,Sea,Textiles,1295.0,0.5,1583,AIR_CARGO,103.19,Peak,Carrier_C,3,49065
SHP00332,Delhi,Los Angeles,Air,Pharmaceuticals,2223.0,7.99,6475,AIR_CARGO,96.36,Peak,Carrier_C,12,232953
SHP00333,Pune,Rotterdam,Sea,Furniture,2908.0,9.22,5599,40FT,84.68,Normal,Carrier_B,13,58187
SHP00334,Kolkata,Dubai,Sea,Food Products,1756.0,6.87,3050,20FT,94.71,Normal,Carrier_A,4,44448
SHP00335,Mumbai,Los Angeles,Sea,Pharmaceuticals,6913.0,15.63,3972,40FT,108.2,Normal,Carrier_A,11,76311
SHP00336,Mumbai,Rotterdam,Sea,Textiles,1647.0,9.79,2391,20FT,92.82,Normal,Carrier_A,4,42313
SHP00337,Pune,Rotterdam,Road,Furniture,2939.0,10.46,5396,40FT_HC,79.88,Normal,Carrier_C,10,62548
SHP00338,Kolkata,New York,Air,Chemicals,1408.0,6.65,908,LCL,76.63,Peak,Carrier_A,7,56256
SHP00339,Ahmedabad,Dubai,Sea,Food Products,1614.0,4.33,10723,AIR_CARGO,106.11,Normal,Carrier_B,24,104765
SHP00340,Kolkata,Singapore,Sea,Pharmaceuticals,2364.0,0.5,2380,40FT,88.22,Normal,Carrier_E,7,35645
SHP00341,Kolkata,London,Sea,Machinery,1455.0,3.73,10689,40FT_HC,112.25,Off_Peak,Carrier_B,19,98411
SHP00342,Pune,Colombo,Sea,Furniture,2650.0,7.75,10431,40FT,99.69,Peak,Carrier_E,25,109345
SHP00343,Kolkata,Shanghai,Sea,Furniture,3328.0,16.06,5694,20FT,92.45,Off_Peak,Carrier_C,12,51672
SHP00344,Ahmedabad,Shanghai,Sea,Pharmaceuticals,5089.0,13.18,6224,AIR_CARGO,97.58,Normal,Carrier_D,14,76188
SHP00345,Hyderabad,Shanghai,Sea,Food Products,1239.0,0.5,3972,20FT,93.29,Normal,Carrier_C,11,40569
SHP00346,Pune,Singapore,Sea,Automotive Parts,2788.0,8.51,11964,20FT,111.23,Normal,Carrier_D,20,126127
SHP00347,Delhi,London,Sea,Electronics,2401.0,10.75,8214,20FT,93.32,Normal,Carrier_E,16,69691
SHP00348,Mumbai,Shanghai,Sea,Machinery,752.0,8.62,11446,40FT_HC,79.16,Off_Peak,Carrier_D,23,69887
SHP00349,Pune,London,Sea,Machinery,1200.0,2.43,5270,AIR_CARGO,98.88,Normal,Carrier_E,12,59405
SHP00350,Bengaluru,Colombo,Sea,Automotive Parts,3404.0,7.31,10655,LCL,99.92,Off_Peak,Carrier_D,19,87432
SHP00351,Mumbai,Shanghai,Sea,Food Products,1038.0,0.5,5655,40FT,105.61,Normal,Carrier_E,13,73378
SHP00352,Mumbai,Dubai,Road,Furniture,2383.0,3.26,10469,20FT,112.33,Normal,Carrier_D,21,162296
SHP00353,Ahmedabad,Rotterdam,Air,Furniture,629.0,3.23,2006,AIR_CARGO,92.72,Normal,Carrier_E,9,88715
SHP00354,Chennai,Shanghai,Sea,Electronics,2338.0,0.5,7824,40FT,89.08,Normal,Carrier_B,18,71537
SHP00355,Kolkata,London,Sea,Machinery,658.0,9.76,8305,AIR_CARGO,94.63,Off_Peak,Carrier_A,17,59943
SHP00356,Kolkata,Rotterdam,Sea,Electronics,1688.0,2.59,8046,40FT,111.01,Normal,Carrier_B,16,97087
SHP00357,Kolkata,New York,Sea,Machinery,1881.0,4.96,5641,AIR_CARGO,114.2,Normal,Carrier_C,14,73180
SHP00358,Chennai,Shanghai,Sea,Food Products,2708.0,7.82,8365,LCL,113.85,Normal,Carrier_D,18,96939
SHP00359,Ahmedabad,Shanghai,Road,Chemicals,2122.0,9.57,3254,AIR_CARGO,84.19,Normal,Carrier_E,5,44595
SHP00360,Pune,Los Angeles,Sea,Machinery,1120.0,3.73,7352,AIR_CARGO,94.88,Peak,Carrier_B,20,84378
SHP00361,Delhi,Rotterdam,Sea,Chemicals,1133.0,0.5,6874,20FT,85.38,Normal,Carrier_B,13,50245
SHP00362,Delhi,Shanghai,Sea,Machinery,876.0,3.77,4161,20FT,89.72,Normal,Carrier_E,15,50117
SHP00363,Ahmedabad,Dubai,Sea,Furniture,2859.0,11.32,9457,20FT,76.27,Off_Peak,Carrier_D,20,57642
SHP00364,Bengaluru,Colombo,Sea,Textiles,2778.0,3.04,1430,AIR_CARGO,81.42,Peak,Carrier_C,3,34539
SHP00365,Delhi,Rotterdam,Road,Food Products,3863.0,12.4,2472,LCL,90.88,Normal,Carrier_C,2,47286
SHP00366,Ahmedabad,Colombo,Sea,Automotive Parts,1806.0,5.32,5918,40FT,89.59,Peak,Carrier_C,14,63595
SHP00367,Pune,Jebel Ali,Road,Chemicals,810.0,2.31,10755,20FT,86.15,Peak,Carrier_E,18,118137
SHP00368,Delhi,London,Road,Automotive Parts,2036.0,2.29,7114,40FT_HC,84.21,Normal,Carrier_B,16,79912
SHP00369,Kolkata,New York,Sea,Food Products,2518.0,5.11,10184,AIR_CARGO,104.96,Normal,Carrier_C,24,90810
SHP00370,Hyderabad,Los Angeles,Sea,Pharmaceuticals,1173.0,4.55,6452,LCL,86.78,Normal,Carrier_B,11,53146
SHP00371,Ahmedabad,Dubai,Sea,Automotive Parts,1247.0,1.27,9533,LCL,103.26,Normal,Carrier_C,21,86642
SHP00372,Mumbai,New York,Sea,Food Products,3351.0,4.06,4247,20FT,89.75,Normal,Carrier_C,8,49457
SHP00373,Delhi,Los Angeles,Sea,Furniture,2669.0,2.27,9874,20FT,107.08,Normal,Carrier_D,22,111492
SHP00374,Delhi,New York,Air,Automotive Parts,5221.0,13.55,5119,40FT_HC,81.69,Peak,Carrier_E,11,205202
SHP00375,Chennai,New York,Sea,Chemicals,7657.0,20.19,6927,40FT_HC,81.3,Off_Peak,Carrier_D,15,61753
SHP00376,Bengaluru,Hamburg,Sea,Textiles,941.0,1.97,2523,20FT,102.19,Peak,Carrier_B,9,53665
SHP00377,Hyderabad,London,Air,Automotive Parts,1904.0,11.79,11085,40FT,111.6,Peak,Carrier_B,23,440825
SHP00378,Pune,Singapore,Sea,Chemicals,2709.0,0.5,8567,20FT,80.72,Normal,Carrier_E,16,57968
SHP00379,Chennai,Los Angeles,Air,Machinery,3166.0,9.06,10377,20FT,77.95,Off_Peak,Carrier_C,24,185322
SHP00380,Kolkata,Dubai,Sea,Food Products,4839.0,4.16,2890,LCL,112.39,Off_Peak,Carrier_E,4,47291
SHP00381,Mumbai,Rotterdam,Sea,Electronics,4014.0,9.14,1278,20FT,79.69,Normal,Carrier_C,5,27520
SHP00382,Bengaluru,New York,Air,Pharmaceuticals,5240.0,13.48,4378,20FT,85.01,Peak,Carrier_A,8,196695
SHP00383,Chennai,New York,Sea,Furniture,2602.0,5.49,6442,20FT,112.18,Normal,Carrier_A,11,82288
SHP00384,Ahmedabad,Los Angeles,Road,Electronics,1662.0,0.5,9727,40FT,107.12,Normal,Carrier_E,17,135060
SHP00385,Delhi,Jebel Ali,Air,Furniture,8880.0,20.76,5074,LCL,88.71,Normal,Carrier_A,11,243289
SHP00386,Delhi,Singapore,Air,Food Products,2762.0,6.59,3605,AIR_CARGO,113.18,Normal,Carrier_A,9,202418
SHP00387,Bengaluru,New York,Sea,Furniture,2136.0,8.68,4784,AIR_CARGO,97.72,Peak,Carrier_B,13,65581
SHP00388,Delhi,Shanghai,Sea,Textiles,1245.0,0.5,8591,AIR_CARGO,77.89,Peak,Carrier_C,21,61473
SHP00389,Ahmedabad,Hamburg,Air,Automotive Parts,2773.0,12.37,4367,AIR_CARGO,103.12,Normal,Carrier_A,10,194658
SHP00390,Chennai,Colombo,Air,Textiles,4803.0,1.36,11760,LCL,96.49,Peak,Carrier_D,22,435804
SHP00391,Chennai,Hamburg,Road,Electronics,1806.0,0.5,2512,20FT,97.9,Normal,Carrier_B,9,47222
SHP00392,Delhi,Singapore,Sea,Pharmaceuticals,2292.0,6.16,9161,AIR_CARGO,114.76,Normal,Carrier_C,17,105700
SHP00393,Delhi,Shanghai,Sea,Chemicals,2940.0,8.24,7275,20FT,81.1,Normal,Carrier_B,12,58137
SHP00394,Kolkata,Hamburg,Air,Pharmaceuticals,3398.0,14.14,3181,AIR_CARGO,101.27,Peak,Carrier_D,10,214559
SHP00395,Mumbai,Colombo,Sea,Food Products,2111.0,5.8,9167,40FT,93.35,Normal,Carrier_C,21,77067
SHP00396,Pune,Rotterdam,Road,Food Products,1936.0,4.2,5647,20FT,85.88,Off_Peak,Carrier_E,11,61803
SHP00397,Bengaluru,London,Road,Textiles,1794.0,6.05,8348,LCL,102.74,Peak,Carrier_E,21,119546
SHP00398,Chennai,Rotterdam,Sea,Chemicals,1218.0,0.5,8116,40FT,101.73,Normal,Carrier_B,18,83063
SHP00399,Bengaluru,London,Air,Textiles,1515.0,0.5,1772,40FT,109.26,Normal,Carrier_E,6,127814
SHP00400,Kolkata,Jebel Ali,Air,Automotive Parts,1489.0,0.5,10160,LCL,110.15,Normal,Carrier_C,19,312691
SHP00401,Chennai,Jebel Ali,Sea,Machinery,917.0,5.99,8337,40FT,97.47,Peak,Carrier_D,19,93650
SHP00402,Kolkata,Jebel Ali,Road,Chemicals,4767.0,16.55,9477,20FT,88.02,Peak,Carrier_D,16,130483
SHP00403,Kolkata,Hamburg,Sea,Machinery,3158.0,14.98,5649,40FT_HC,96.18,Normal,Carrier_E,12,65603
SHP00404,Hyderabad,Jebel Ali,Air,Pharmaceuticals,2742.0,8.81,2743,40FT_HC,89.37,Normal,Carrier_A,6,125967
SHP00405,Delhi,London,Sea,Automotive Parts,5837.0,17.47,4251,AIR_CARGO,86.09,Normal,Carrier_A,7,52398
SHP00406,Ahmedabad,Rotterdam,Road,Furniture,3986.0,9.87,10867,AIR_CARGO,97.06,Normal,Carrier_A,23,136194
SHP00407,Hyderabad,Los Angeles,Sea,Furniture,1496.0,1.56,11287,20FT,101.32,Normal,Carrier_E,23,96216
SHP00408,Pune,New York,Sea,Machinery,5360.0,8.44,6041,LCL,98.62,Normal,Carrier_E,15,68312
SHP00409,Bengaluru,London,Road,Electronics,4703.0,6.52,3936,20FT,113.18,Normal,Carrier_E,9,93541
SHP00410,Ahmedabad,Rotterdam,Sea,Pharmaceuticals,1209.0,0.5,8899,AIR_CARGO,86.95,Normal,Carrier_C,20,66796
SHP00411,Bengaluru,Rotterdam,Sea,Machinery,4496.0,13.63,9309,40FT,89.89,Normal,Carrier_A,19,80262
SHP00412,Delhi,New York,Road,Automotive Parts,1845.0,2.75,9878,20FT,101.71,Peak,Carrier_B,19,147500
SHP00413,Ahmedabad,Shanghai,Road,Machinery,4780.0,8.49,857,20FT,99.01,Normal,Carrier_C,2,45544
SHP00414,Hyderabad,Los Angeles,Sea,Food Products,2007.0,0.5,612,LCL,75.07,Normal,Carrier_C,1,22913
SHP00415,Bengaluru,Shanghai,Sea,Textiles,1768.0,0.56,4607,AIR_CARGO,87.49,Normal,Carrier_E,13,51268
SHP00416,Hyderabad,Shanghai,Sea,Electronics,1890.0,3.35,2254,20FT,85.15,Peak,Carrier_E,8,41341
SHP00417,Delhi,Rotterdam,Sea,Food Products,1329.0,0.5,9757,40FT,108.6,Normal,Carrier_C,26,96903
SHP00418,Ahmedabad,Colombo,Sea,Food Products,955.0,12.91,6628,40FT,109.65,Peak,Carrier_E,13,97467
SHP00419,Ahmedabad,Dubai,Air,Automotive Parts,493.0,0.5,9992,40FT_HC,86.36,Peak,Carrier_A,19,243719
SHP00420,Chennai,London,Air,Textiles,1260.0,7.61,2535,AIR_CARGO,79.08,Peak,Carrier_C,3,87965
SHP00421,Kolkata,Hamburg,Air,Textiles,13821.0,32.43,7713,40FT,83.21,Peak,Carrier_C,18,365172
SHP00422,Kolkata,Shanghai,Air,Chemicals,3412.0,5.86,7172,LCL,82.06,Normal,Carrier_C,16,172432
SHP00423,Hyderabad,Jebel Ali,Sea,Pharmaceuticals,8398.0,19.0,4414,AIR_CARGO,84.5,Off_Peak,Carrier_E,13,53195
SHP00424,Ahmedabad,Hamburg,Sea,Electronics,2033.0,4.9,6446,40FT,84.39,Normal,Carrier_C,12,52785
SHP00425,Bengaluru,Singapore,Sea,Pharmaceuticals,1844.0,5.3,7274,20FT,94.19,Off_Peak,Carrier_B,17,63121
